Week,Cut_Off,Row_Index,Item_ID,Qty,Col4,Note,Requested_By,Date_Shipped,Transfer_Reason,Shipment_Status
4/10/23,4/10/23,4,C-70730,20 CASES (1/2 PALLET)*,,,GC,,,
4/10/23,4/10/23,5,M-94306,60 CASES*,,,GC,,,
4/17/23,4/17/23,1,D-04037,3 PALLETS (36 CASE/PALLET)*,,"NEW SHIPMENT (PO#37738), lot# C002E0",GC,,,
4/17/23,4/17/23,2,F-00372,75cs*,,Urgent Lot# 4202024,JD,,,
4/17/23,4/17/23,3,F-00373,65cs*,,Urgent Lot# 4202024,JD,,,
4/17/23,4/17/23,4,F-00377,35cs? (no stock),,Urgent Lot# 4202024,JD,,,
4/17/23,4/17/23,5,F-00500,70cs*,,Urgent Lot# 08202024,JD,,,
4/17/23,4/17/23,6,D-03052,2plt (125cs/plt),,Lot#1059361,JD,,,
4/17/23,4/17/23,7,D-03055N,2plt (125cs/plt)*,,Lot#1099867,JD,,,
4/17/23,4/17/23,8,D-03060,1plt (125cs)*,,Lot#0108668,JD,,,
4/17/23,4/17/23,9,D-03061,1plt (125cs)*,,Lot#0088476,JD,,,
4/17/23,4/17/23,10,D-03062,1plt (125cs)*,,Lot#0098587,JD,,,
4/17/23,4/17/23,11,D-03065,1plt (125cs)*,,Lot# 1019015,JD,,,
4/17/23,4/17/23,12,J-72804,25cs*,,Urgent Lot# 220318,JD,,,
4/17/23,4/17/23,13,#5936,1/2 plt,,"Ginseng, #5936 to Fui",Fui,,,
4/17/23,4/17/23,14,F-04117,2 pallets (240cs/plt)*,,Urgent    ,HL ,,,
4/17/23,4/17/23,15,J-31043,100 cases*,,,EY,,,
4/17/23,4/17/23,16,S-06011,1 PALLET (78cs/plt)*,,URGENT! ,GC,,,
4/17/23,4/17/23,17,S-06031,1 PALLET (78cs/plt)*,,URGENT! ,GC,,,
4/17/23,4/17/23,18,S-06060,5 CASES*,,,GC,,,
4/17/23,4/17/23,19,C-70050,2 PALLETS (28cs/plt)*,,,GC,,,
4/17/23,4/17/23,20,C-70113,1 PALLET (42cs/plt)*,,URGENT! ,HL,,,
4/17/23,4/17/23,21,C-70121,2 PALLETS (45cs/plt)*,,URGENT! ,GC,,,
4/24/23,4/24/23,1,D-04037,2 PALLETS (36cs/plt)*,,LOT# C002E0  (AM MARKET),GC,,,
4/24/23,4/24/23,2,D-03052,3 plt (125cs/plt)*,,Lot#1059361,JD,,,
4/24/23,4/24/23,3,F-04005,2 plt (70cs/plt)*,,,HL ,,,
4/24/23,4/24/23,4,#5942,1 plt (8 barrels +  4cs),,Ginseng,,,,
4/24/23,4/24/23,5,M-70080,20cs*,,,JD,,,
4/24/23,4/24/23,6,M-70081,15cs*,,,JD,,,
4/24/23,4/24/23,7,F-04112,2 pallets (128cs/plt)*,,Lot #06032024,HL ,,,
4/24/23,4/24/23,8,A-61219,2plts (20cs/plt)*,,,SYS,,,
4/24/23,4/24/23,9,J-42214,3 cs*,,,EY,,,
4/24/23,4/24/23,10,D-04011,3 PALLETS (25cs/plt),,,GC,,,
4/24/23,4/24/23,11,D-04043,2 PALLETS (20cs/plt),,,GC,,,
4/24/23,4/24/23,12,C-70050,1 PALLET (28cs/plt),,,GC,,,
4/24/23,4/24/23,13,C-70530,1 PALLET (45cs/plt),,,GC,,,
4/24/23,4/24/23,14,C-70430,1 PALLET (45cs/plt)*,,,GC,,,
4/24/23,4/24/23,15,A-61114,60cs*,,,SYS,,,
5/1/23,5/1/23,1,F-04006,1 pallet (70cs/plt)*,,,HL,,,
5/1/23,5/1/23,2,F-50139,167cs*,,Urgent,JD,,,
5/1/23,5/1/23,3,F-50146,50cs*,,Urgent,JD,,,
5/1/23,5/1/23,4,F-50137N,45cs*,,Urgent,JD,,,
5/1/23,5/1/23,5,A-61012,80 cases*,,,GC,,,
5/1/23,5/1/23,6,C-70113,1 PALLET (42cs/plt)*,,,GC,,,
5/1/23,5/1/23,7,C-70330,1 PALLET (45cs/plt)*,,,HL,,,
5/1/23,5/1/23,8,D-60023,3 CASES*,,,GC,,,
5/1/23,5/1/23,9,D-60015,20 CASES*,,,GC,,,
5/1/23,5/1/23,10,D-04011,6 PALLETS (25cs/plt),,,GC,,,
5/1/23,5/1/23,11,D-04043,2 PALLETS (25cs/plt),,,GC,,,
5/1/23,5/1/23,12,T-31545,200 cases  (or 2 pallets),,,HL,,,
5/1/23,5/1/23,13,D-04061,2  PALLETS (36cs/plt),,,GC,,,
5/1/23,5/1/23,14,D-04033,4 PALLETS (25cs/plt),,,GC,,,
5/8/23,5/8/23,1,S-06011,30 CASES,,,GC,,,
5/8/23,5/8/23,2,S-06021,10 CASES,,,GC,,,
5/8/23,5/8/23,3,S-06031,12 CASES,,,,,,
5/8/23,5/8/23,5,D-04011,8 PALLETS (25cs/plt),,,GC,,,
5/8/23,5/8/23,6,D-04043,3 PALLETS (25cs/plt),,,GC,,,
5/8/23,5/8/23,7,D-04033,2 PALLETS (25cs/plt),,,GC,,,
5/8/23,5/8/23,8,F-11077,5 CASES,,,HL,,,
5/8/23,5/8/23,9,A-61012,40 CASES,,,GC,,,
5/8/23,5/8/23,10,D-60021,20 CASES,,,GC,,,
5/8/23,5/8/23,11,D-60011,20 CASES,,,GC,,,
5/8/23,5/8/23,1,F-04131,3 pallets (? cs /plt),,Lot 05262024 Urgent,HL,,,
5/8/23,5/8/23,2,F-04130,5 pallets (? cs/plt),,Urgent,HL,,,
5/8/23,5/8/23,3,F-04001,6 pallets (420  cases),,Urgent  (customer pu this week) Lot 02212024,HL,,,
5/15/23,5/15/23,1,F-04118,1 plt (240cs/plt),,,SYS,,,
5/15/23,5/15/23,2,C-70123,1 plt (45cs/plt)*,,,GC,,,
5/15/23,5/15/23,3,K-88051,50 cases*,,,HL,,,
5/15/23,5/15/23,4,F-04114,5 pallets (240cs/plt),,,HL,,,
5/15/23,5/15/23,5,F-04001,3 pallets (70cs/plt),,Lot 02212024 then 04212024,HL,,,
5/15/23,5/15/23,6,F-04112,2 pallets (240cs/plt)*,,Lot 06072024  Urgent,HL,,,
5/15/23,5/15/23,7,F-04130,4 pallets (50cs/plt),,,HL,,,
5/15/23,5/15/23,8,D-04033,6 pallets (25cs/plt),,URGENT,GC,,,
5/22/23,5/22/23,1,F-00503,20cs,,Lot#08202024,JD,,,
5/22/23,5/22/23,2,F-04118,4 pallets (240cs/plt),,2 plts moved to wk 5/29,HL,,,
5/22/23,5/22/23,3,AC-B3SL5,240 Boxes,,"#5972, 1 plt",EY,,,
5/22/23,5/22/23,4,AC-B6SL,240 bags,,#5972,EY,,,
5/22/23,5/22/23,5,AC-B4SL,240 bags,,#5972,EY,,,
5/22/23,5/22/23,6,A-61218,10cs,,,SYS,,,
5/22/23,5/22/23,7,D-03012,144cs,,,SYS,,,
5/22/23,5/22/23,8,F-11077,7 CASES,,,GC,,,
5/22/23,5/22/23,9,F-11076A,3 PALLETS (55cs/plt),,URGENT!    ,GC,,,
5/22/23,5/22/23,10,F-11148A,2 PALLETS (40cs/plt),,URGENT!,GC,,,
5/22/23,5/22/23,11,F-11178A,2 PALLETS (42cs/plt),,URGENT!      ,GC,,,
5/22/23,5/22/23,12,F-11078,20 CASES,,URGENT!     ,GC,,,
5/22/23,5/22/23,13,D-04011,5 PALLETS (25cs/plt),,ASAP! ,GC,,,
5/22/23,5/22/23,14,D-04043,3 PALLETS (25cs/plt),,,GC,,,
5/22/23,5/22/23,15,D-04061,2 PALLETS (36cs/plt),,moved to wk 5/29,GC,,,
5/22/23,5/22/23,16,A-61030,50 CASES,,,GC,,,
5/22/23,5/22/23,17,A-61012,50 CASES,,,GC,,,
5/22/23,5/22/23,18,F-87116,3plts (63cs),,Urgent Lot# 10142023,JD,,,
5/29/23,5/30/23,1,D-14206,4 PALLETS (136 cs/pallet),,Urgent  (OUT OF STOCK),GC,,,
5/29/23,5/30/23,2,D-03009,50cs (1plts) 150 cs,,URGENT,SYS,,,
5/29/23,5/30/23,3,F-04130,4 pallets (50cs/plt),,Urgent,HL,,,
5/29/23,5/30/23,4,D-13106,2 PALLETS (136 cases/pallet),,Urgent     PO#37837 5/30 ARRIVED,GC,,,
5/29/23,5/30/23,5,D-13306,1 PALLET (136 cases/pallet),,Urgent     PO#37837 5/30 ARRIVED,GC,,,
5/29/23,5/30/23,6,D-14106,3 PALLETS (136 cases/pallet),,Urgent     PO#37837 5/30 ARRIVED,GC,,,
5/29/23,5/30/23,7,D-15106,1 PALLET (136 cases/pallet),,Urgent     PO#37837 5/30 ARRIVED,GC,,,
5/29/23,5/30/23,8,D-16106,1 PALLET (136 cases/pallet),,Urgent     PO#37837 5/30 ARRIVED,GC,,,
5/29/23,5/30/23,9,D-17106,3 PALLETS (136 cases/pallet),,Urgent     PO#37837 5/30 ARRIVED,GC,,,
5/29/23,5/30/23,10,D-18106,1/2 PALLET (136 cases/pallet),,Urgent     PO#37837 5/30 ARRIVED,GC,,,
5/29/23,5/30/23,1,F-04118,2 pallets (240cs/plt),,2 plts from wk 5/22,HL,,,
5/29/23,5/30/23,2,D-04061,2 PALLETS (36cs/plt),,"from wk 5/22, over limit, moved to wk 6/5",GC,,,
5/29/23,5/30/23,3,F-00422,100cases,,,JD,,,
5/29/23,5/30/23,4,F-00431,8cases,,,JD,,,
5/29/23,5/30/23,5,D-13206,3 PALLETS (136 cs/pallet),,,GC,,,
5/29/23,5/30/23,6,D-04011,5 PALLETS (25 CS/PALLET),,"only transfer 2 plt, moved 3 plt to wk 6/5",GC,,,
5/29/23,5/30/23,7,D-04037,4 PALLETS (36cs/plt),,LOT#C006E0 DATE 03/05/2026,,,,
5/29/23,5/30/23,8,D-04061,3 PALLETS (36cs/plt),,"only transfer 2 plt, moved 1 plt to wk 6/5",GC,,,
5/29/23,5/30/23,9,D-04043,3 PALLETS (25cs/plt),,"only transfer 2 plt, moved 1 plt to wk 6/5",GC,,,
5/29/23,5/30/23,10,F-04002,3 pallets (70cs/plt),,Urgent,HL,,,
5/29/23,5/30/23,11,F-04001,4 pallets (70cs/plt),,,HL,,,
6/5/23,6/5/23,1,#5979,about 4plts (1 oversized plt),,pkg materials + outer cartons,SYS,,,
6/5/23,6/5/23,2,D-04011,8 PALLETS (25 CS/PLT) 6 plt,,"per GC, not need to move 2 plt to next week",GC,,,
6/5/23,6/5/23,3,D-04043,6 PALLETS (25cs/plt) 5 plt,,"per GC, not need to move 1 plt to next week",GC,,,
6/5/23,6/5/23,4,D-04033,4 PALLETS (25cs/plt),,,GC,,,
6/5/23,6/5/23,4,D-02003,2cs,,,SYS,,,
6/5/23,6/5/23,5,M-41066,"133cs, 1plt",,,SYS,,,
6/5/23,6/5/23,6,D-17200,1 PALLET (24cs/plt),,,GC,,,
6/5/23,6/5/23,7,J-56205,1 PLT (70cs/plt),,Urgent,WYL,,,
6/5/23,6/5/23,8,J-56001,1 PLT (48/plt),,Urgent,WYL,,,
6/12/23,6/12/23,1,D-04011,28 PALLETS (25 CS/PALLET),,,,,,
6/12/23,6/12/23,2,F-04013,4plts (256cs),,,SYS,,,
6/12/23,6/12/23,3,D-04043,6 PALLETS (25cs/plt),,,GC,,,
6/12/23,6/12/23,4,AC-GT4J,4 cs (192 units),,#5994,XD,,,
6/12/23,6/12/23,5,AC-R6B,800 lbs,,#5994,XD,,,
6/12/23,6/12/23,6,P-A4CN,400,,#5994,XD,,,
6/12/23,6/12/23,7,P-A4B,400,,#5994,XD,,,
6/12/23,6/12/23,8,C-70530,1 PALLET,,,GC,,,
6/12/23,6/12/23,9,D-03001A,1/2 PALLET (62 CASES),,,GC,,,
6/12/23,6/12/23,10,D-04046N,1 PALLET,,URGENT! ,GC,,,
6/12/23,6/12/23,11,F-04112,652 EACH,,"Short date, request 6/15",CVT,,,
6/19/23,6/19/23,1,D-04011,22 plts (25cs/plt),,Urgent,GC,,,
6/19/23,6/19/23,1,D-04043,8 PALLETS (25cs/plt) 1 plt,,7 plt moved to wk 6/26,GC,,,
6/19/23,6/19/23,2,D-04033,4 PALLETS (25cs/plt) 3 plt,,1 plt moved to wk 6/26,GC,,,
6/19/23,6/19/23,3,D-04037,3 Pallets (36cs/plt),,LOT#C006E0  DATE:  03/05/2026,GC,,,
6/19/23,6/19/23,4,C-70020,1 PALLET (42cs/plt),,,GC,,,
6/19/23,6/19/23,5,C-70530,1 PALLET (45cs/plt),,already transferred,GC,,,
6/19/23,6/19/23,6,A-61030,50 CASES,,,GC,,,
6/19/23,6/19/23,7,A-62030,30 CASES,,,GC,,,
6/19/23,6/19/23,8,D-14220,15 CASES,,,GC,,,
6/19/23,6/19/23,9,D-02030,1 PALLET (125 CASES),,,GC,,,
6/19/23,6/19/23,10,D-02060,30 CASES,,,GC,,,
6/19/23,6/19/23,11,D-15106,50 CASES,,,GC,,,
6/19/23,6/19/23,12,D-13306 ,1 PALLET (24cs/plt),,,GC,,,
6/19/23,6/19/23,13,F-11077,20 CASES,,,GC,,,
6/19/23,6/19/23,14,F-76050,5plts (315cs) 4 plt,,1 plt moved to wk 6/26,SYS,,,
6/19/23,6/19/23,15,Gift LED light, 1 cs,,to Marcus,PTK,,,
6/19/23,6/19/23,16,A-61234,10cs,,,SYS,,,
6/19/23,6/19/23,17,D-03056,60cs,,Urgent Lot#35383,JD,,,
6/19/23,6/19/23,18,D-03064,1plt (125cs/plt),,Urgent Lot#1110149,JD,,,
6/19/23,6/19/23,19,D-04046N,5 PALLETS (30cs/plt),,URGENT,GC,,,
6/26/23,6/26/23,1,J-40136,560cs (8plts) (70cs/plt),,URGENT,SYS,,,
6/26/23,6/26/23,2,F-04112,400 master case (10plts) = 2400cs,,Urgent,SYS,,,
6/26/23,6/26/23,3,F-04070,25cs,,Urgent,SYS,,,
6/26/23,6/26/23,4,T-44020N,50 CASES,,URGENT OOS,FG,,,
6/26/23,6/26/23,5,AC-BK01,"3,840 lbs (32 Barrels)",,"4 pallets, #6003",Xiuzhen,,,
6/26/23,6/26/23,6,AC-B3L5,3 cs (36 Boxes),,#6003,Xiuzhen,,,
6/26/23,6/26/23,7,AC-B3SL5,30 cs (360 Boxes),,#6003,Xiuzhen,,,
6/26/23,6/26/23,8,AC-M14,15 cs (180 Boxes),,#6003,Xiuzhen,,,
6/26/23,6/26/23,9,AC-R14,20 cs (240 Boxes),,#6003,Xiuzhen,,,
6/26/23,6/26/23,10,AC-SL2,6 cs (72 Boxes),,#6003,Xiuzhen,,,
6/26/23,6/26/23,11,F-04071,1plts (128cs/plt),,Urgent,SYS,,,
6/26/23,6/26/23,12,F-04073,1plts (128cs/plt),,Urgent,SYS,,,
6/26/23,6/26/23,13,F-04074,1plts (128cs/plt),,Urgent,SYS,,,
6/26/23,6/26/23,14,F-04075,1plts (128cs/plt),,Urgent,SYS,,,
6/26/23,6/26/23,15,F-04115,1plt (40 master Case),,Date: 3/29/2024,SYS,,,
6/26/23,6/26/23,16,D-04043,7 plts (25cs/plt),,from wk 6/19,GC,,,
6/26/23,6/26/23,17,D-04033,1 plt (25cs/plt),,from wk 6/19,GC,,,
6/26/23,6/26/23,18,F-76050,1 plt (63cs/plt),,from wk 6/19,SYS,,,
7/3/23,7/3/23,1,F-04071,1plts (128cs/plt),,Urgent,SYS,,,
7/3/23,7/3/23,2,F-04073,1plts (128cs/plt),,Urgent,SYS,,,
7/3/23,7/3/23,3,F-04074,1plts (128cs/plt),,Urgent,SYS,,,
7/3/23,7/3/23,4,F-04075,1plts (128cs/plt),,Urgent,SYS,,,
7/3/23,7/3/23,5,F-04115,1plt (40 master Case),,Date: 3/29/2024,SYS,,,
7/3/23,7/3/23,6,D-04043,7 plts (25cs/plt),,from wk 6/19,GC,,,
7/3/23,7/3/23,7,D-04033,1 plt (25cs/plt),,from wk 6/19,GC,,,
7/3/23,7/3/23,8,F-76050,1 plt (63cs/plt),,from wk 6/19,SYS,,,
7/3/23,7/3/23,9,D-04046N,5  PALLETS ( ? cs/plt),,,GC,,,
7/3/23,7/3/23,10,D-04011,22 plts (25cs/plt),,full load,GC,,,
7/3/23,7/3/23,11,A-61012,120 cases (4 pallets),,,EY,,,
7/3/23,7/3/23,12,F-00424,60 cases,,Urgent lot# 08202024,JD,,,
7/3/23,7/3/23,13,sample,2 cs,,to Sales,JD,,,
7/3/23,7/3/23,14,AC-B3SL5,30 cs (360 Boxes),, ,Xiuzhen,,,
7/3/23,7/3/23,15,A-61122,250 Bottles (5 cases),,#6018,Xiuzhen,,,
7/3/23,7/3/23,16,#6014,8 plts,,"Am GSG pkg - picking, #6014 to Andy",SYS,,,
7/3/23,7/3/23,17,A-61117,4plts (180cs),,est. deliver 7/6/23 (Urgent),SYS,,,
7/3/23,7/3/23,18,A-61150,5plts (300cs),,est. deliver 7/6/23 (Urgent),SYS,,,
7/17/23,7/17/23,1,Demo cup,"4cs (8,000pcs)",,to Xiu Zhen,AWC,,,
7/17/23,7/17/23,2,A-61117,4plts (180cs),,est. deliver 7/6/23 (Urgent)  7/13 arrived not post yet,SYS,,,
7/17/23,7/17/23,3,A-61150,5plts (300cs)-> 168 cases,,est. deliver 7/6/23 (Urgent) 7/13 arrived not post yet,SYS,,,
7/17/23,7/17/23,4,D-04011,10 plts (25cs/plt)-> 5 pallets,,    ASAP,GC,,,
7/17/23,7/17/23,5,D-03070,50 cases,,,HL,,,
7/17/23,7/17/23,6,D-03071,50 cases,,,HL,,,
7/17/23,7/17/23,7,D-03072,50 cases,,,HL,,,
7/17/23,7/17/23,8,D-03073,50 cases,,,HL,,,
7/17/23,7/17/23,9,sample,1 cs,,3 x On Kee Lantern samples,EY,,,
7/17/23,7/17/23,10,D-04032,2 pallets,,URGENT! (new item),GC,,,
7/17/23,7/17/23,11,P-OA50,"10,000 (2 cases?)",,,EY,,,
7/17/23,7/17/23,12,D-04043,7 plts (25cs/plt)-> 5 PALLETS,,URGENT! from wk 6/19,GC,,,
7/17/23,7/17/23,13,D-04033,1 plt (30cs/plt),,from wk 6/19,GC,,,
7/17/23,7/17/23,14,F-76050,1 plt (63cs/plt),,from wk 6/19,SYS,,,
7/17/23,7/17/23,15,C-70050,1 PALLET,,,GC,,,
7/17/23,7/17/23,16,Moomcake,4 PLTS,,"PL 5528794, 5528792 URGENT",WYL,,,
7/24/23,7/24/23,1,J-40132,120 cs (4 pallets),,Urgent,EY,,,
7/24/23,7/24/23,2,D-04011,22 PALLETS (25 CASE/PALLET),,(#6040),BP/GC,,,
7/24/23,7/24/23,3,D-04046N,2 PALLETS,,,GC,,,
7/24/23,7/24/23,4,F-04056,"2,894 bags",,Urgent,BP/JC,,,
7/24/23,7/24/23,5,F04115,"1,200 cs  (5 PALLTS)",,Urgent,BP,,,
7/24/23,7/24/23,6,D-04037,6 pallets,,Urgent  (LA NEW CUSTOMER ORDER),GC,,,
7/24/23,7/24/23,7,AC-R64,120 Box (10 cs)  #6042,,Urgent,Xiuzhen,,,
7/24/23,7/24/23,8,A-61012,1 PALLET,,,GC,,,
7/24/23,7/24/23,9,C-70123,1 PALLET,,,GC,,,
7/24/23,7/24/23,10,D-18206,1 PALLET,,,GC,,,
7/31/23,7/31/23,1,J-40136,280 cs (4 pallets),,,EY,,,
7/31/23,7/31/23,2,F-04070,112 cs (1 pallets),,URGENT,EY,,,
7/31/23,7/31/23,3,F-04013,640 cs (10 pallets),,URGENT,EY,,,
7/31/23,7/31/23,4,D-04043,2 pallets,,,GC,,,
7/31/23,7/31/23,5,D-04010,2 PALLETS,,,GC,,,
7/31/23,7/31/23,6,D-04037,3 PALLETS,,LOT#C002E0 (Asian market),GC,,,
8/7/23,8/7/23,1,A-61012,2 PALLETS (30cs/plt),,,GC,,,
8/7/23,8/7/23,2,D-04010,3 PALLETS (48cs/plt),,,GC,,,
8/7/23,8/7/23,3,D-04011,6 PALLETS (25cs/plt),,,GC,,,
8/7/23,8/7/23,4,D-04043,6 PALLETS (25cs/plt),,,GC,,,
8/7/23,8/7/23,5,D-41986,2 PALLETS (48cs/plt),,,GC,,,
8/7/23,8/7/23,6,C-70021,1 PALLET (42cs/plt),,,GC,,,
8/7/23,8/7/23,7,C-70530,20 CASES,,,GC,,,
8/7/23,8/7/23,8,C-70730,12 CASES,,,GC,,,
8/7/23,8/7/23,9,A-61236T,1plt (30cs),,,SYS,,,
8/7/23,8/7/23,10,PL#5531576 ,"Mooncakes, 2 cs",,"OBARTER, to AM1300",AWC,,,
8/14/23,8/14/23,1,A-61012,3 PALLETS (30cs/plt),,,GC,,,
8/14/23,8/14/23,2,D-14220,10 CASES,,,GC,,,
8/14/23,8/14/23,3,D-19220,10 CASES,,,GC,,,
8/14/23,8/14/23,4,C-70121,2 PALLETS (45cs/plt),,,GC,,,
8/14/23,8/14/23,5,C-70123,3 PALLETS (45cs/plt),,,GC,,,
8/14/23,8/14/23,6,C-70330,2 PALLETS (45cs/plt),,,GC,,,
8/14/23,8/14/23,7,C-70530,1 PALLET (45cs/plt),,,GC,,,
8/14/23,8/14/23,8,M-41061,2 plts (133cs/plt),,,SYS,,,
8/14/23,8/14/23,9,M-41062,2 plts (133cs/plt),,,SYS,,,
8/14/23,8/14/23,10,S-06011,3 PALLETS (64cs/plt),,PO#37954  URGENT! ,GC,,,
8/14/23,8/14/23,11,S-06021,1 PALLET (64cs/plt),,PO#37954  URGENT! ,GC,,,
8/14/23,8/14/23,12,S-06031,2 PALLETS (64cs/plt),,PO#37954  URGENT! ,GC,,,
8/14/23,8/14/23,13,S-06012,20 CASES,,,GC,,,
8/14/23,8/14/23,14,S-06022,10 CASES,,,GC,,,
8/14/23,8/14/23,15,F-87103,60 cases,,Urgent Lot# 07022024,JD,,,
8/14/23,8/14/23,16,POP apron,20 ea,,for demo,AWC,,,
8/14/23,8/16/23,1,F-76050,315cs (5plts),,,SYS,,,
8/14/23,8/16/23,2,F-04001,300 case,,Urgent,BP/HL,,,
8/14/23,8/16/23,3,#6057, 2 plts,,pkg materials,SYS,,,
8/14/23,8/16/23,4,D-14206,4 PALLETS,,,GC,,,
8/14/23,8/16/23,5,D-13206,2 PALLETS,,,GC,,,
8/21/23,8/21/23,1,D-04030,2 pallets (48cs/plt),,,GC,,,
8/21/23,8/21/23,2,D-04032,1 PALLET (36cs/plt),,,GC,,,
8/21/23,8/21/23,3,D-60013,20 CASES (1/2 pallet),,,GC,,  ,
8/21/23,8/21/23,4,D-60014,20 CASES  (1/2 pallet),,,GC,,,
8/21/23,8/21/23,5,D-04046N,3 pallets (45cs/plt),,,GC,,,
8/21/23,8/21/23,6,F-04117,720cs,,,SYS,,,
8/21/23,8/21/23,7,D-16106,2 plts,,,GC,,,
8/21/23,8/21/23,8,D-14206,3 plts,,Urgent,GC,,,
8/21/23,8/21/23,9,F-96039,20 cases,,"PL 5533366, URGENT",WYL,,,
8/21/23,8/21/23,10,F-96032,9 tins,,"PL 5533501, URGENT",JY,,,
8/21/23,8/21/23,1,F-04013,15 plts (64cs/plt),,Urgent,SYS,,,
9/4/23,9/5/23,1,F-04130,8 pallets (50cs/plt),,Urgent ,HL,,,
9/4/23,9/5/23,2,M-70081,40cs,,Lot#37639,JD,,,
9/4/23,9/5/23,3,GBW new logo board,1 cs,,Xiu Zhen,AWC,,,
9/4/23,9/5/23,4,D-04030,2 PALLETS (48cs/plt),,,GC,,,
9/4/23,9/5/23,5,D-04032,1 PALLET (36cs/plt),,,GC,,,
9/4/23,9/5/23,6,D-04033,6 PALLETS (25cs/plt),,,GC,,,
9/4/23,9/5/23,7,D-04043,7 PALLETS (25cs/plt),,,GC,,,
9/4/23,9/5/23,8,M-94306,40 CASES,,,GC,,,
9/4/23,9/5/23,9,F-96036,13 cs,,,BP,,,
9/4/23,9/5/23,10,T-42204,50 cs,,Urgent,HL,,,
9/11/23,9/11/23,1,K-83048,12cs,,urgent,SYS,,,
9/11/23,9/11/23,2,D-04010,6 PALLETS (48cs/plt),,,GC,,,
9/11/23,9/11/23,3,D-04037,6 PALLETS (36cs/plt),,,GC,,,
9/11/23,9/11/23,4,D-04061,3 PALLETS (36cs/plt),,,GC,,,
9/11/23,9/11/23,5,D-60012,21 CASES (1/2 pallet),,,GC,,,
9/11/23,9/11/23,6,D-60015,21 CASES (1/2 pallet),,,GC,,,
9/11/23,9/11/23,7,D-02007,1 PALLET (60cs/plt),,,GC,,,
9/11/23,9/11/23,8,D-18206,2 PALLETS (136 cs/plt),,URGENT! ,GC,,,
9/11/23,9/11/23,9,D-19220,12 CASES,,,GC,,,
9/11/23,9/11/23,10,D-14220,5 CASES,,,GC,,,
9/11/23,9/11/23,11,C-70113 ,20 CASES,,,GC,,,
9/11/23,9/11/23,12,C-70430,1 PALLET (45cs/plt),,PO#38254  9/11 ARRIVED LIVERMORE,GC,,,
9/11/23,9/11/23,13,A-61150,9plts (540cs),,pending to be post; can split if overloaded ,SYS,,,
9/11/23,9/11/23,14,PL#5536070, 6 cs,,URGENT,WYL,,,
9/18/23,9/18/23,1,D-03070,50 cases,,"overload, moved to wk 9/28",HL,,,
9/18/23,9/18/23,2,D-03072,50 cases,,"overload, moved to wk 9/28",HL,,,
9/18/23,9/18/23,3,F-04005,1 pallet (70cs/plt),,"overload, moved to wk 9/28",HL,,,
9/18/23,9/18/23,4,F-04006,1 pallet (70cs/plt),,"overload, moved to wk 9/28",HL,,,
9/18/23,9/18/23,5,F-04211,200cs,,URGENT,SYS,,,
9/18/23,9/18/23,6,F-04212,200cs,,URGENT,SYS,,,
9/18/23,9/18/23,7,AC-B16BK,20 cases (480 units),,cancel per BP,Xiuzhen,,,
9/18/23,9/18/23,8,AC-B4BK,20 cases (1200 units),,cancel per BP,Xiuzhen,,,
9/18/23,9/18/23,9,AC-SL4,8 cases (96 units),,#6097,Xiuzhen,,,
9/18/23,9/18/23,10,A-61150,9plts (540cs) 392 cs,,Urgent from wk 9/11,SYS,,,
9/18/23,9/18/23,11,D-03056,60cs,,"overload, moved to wk 9/28",JD,,,
9/18/23,9/18/23,12,D-03057,250cs,,"overload, moved to wk 9/28",JD,,,
9/18/23,9/18/23,13,D-03063,125cs,,"overload, moved to wk 9/28",JD,,,
9/18/23,9/18/23,14,D-04043,4 PALLETS (25cs/plt),,from wk 9/4,GC,,,
9/18/23,9/18/23,15,F-11078,8 CASES,,"overload, moved to wk 9/28",GC,,,
9/18/23,9/18/23,16,C-70530,1 PALLET (45cs/plt),,"overload, moved to wk 9/28",GC,,,
9/18/23,9/18/23,17,C-70123,2 PALLETS (45cs/plt),,"overload, moved to wk 9/28",GC,,,
9/18/23,9/18/23,18,C-70021,1 PALLET (42cs/plt),,"overload, moved to wk 9/28",GC,,,
9/18/23,9/18/23,19,#6101,7 plts,,URGENT,BP,,,
9/18/23,9/18/23,1,D-04043,3 PALLETS (25cs/plt),,from wk 9/4,GC,,,
9/18/23,9/18/23,2,C-70021,2 PALLETS,,ASAP,GC,,,
9/18/23,9/18/23,3,C-70123,2 PALLETS,,ASAP,GC,,,
9/18/23,9/18/23,4,C-70530,1 PALLET,,URGENT! ,GC,,,
9/18/23,9/18/23,5,F-76010,2pallets (120cs),,,SYS,,,
9/18/23,9/18/23,6,F-76050,3pallets (189cs),,,SYS,,,
9/18/23,9/18/23,7,J-56206,2 PLTS,,DATE:3092024,WYL,,,
9/18/23,9/18/23,8,J-56207,2 PLTS,,DATE:3092024,WYL,,,
9/18/23,9/18/23,9,J-56208,2 PLTS,,DATE:3092024,WYL,,,
9/18/23,9/18/23,10,D-03070,50 cases,,from wk 9/18,HL,,,
9/18/23,9/18/23,11,D-03072,50 cases,,from wk 9/18,HL,,,
9/18/23,9/18/23,12,F-04005,1 pallet (70cs/plt),,from wk 9/18,HL,,,
9/18/23,9/18/23,13,F-04006,1 pallet (70cs/plt),,from wk 9/18,HL,,,
9/18/23,9/18/23,14,D-03056,60cs,,Urgent from wk 9/18,JD,,,
